fund_id,date,nav
FND016,2026-03-30,1.3344
FND020,19/01/2026,2.0705
FND017,2025-08-21,1.2133
FND017,2026-05-01,1.3275
FND011,2026-03-30,0.9779
FND012,2026-05-13,2.2396
FND003,2025-11-13,0.5699
FND005,2025-12-03,1.0426
FND011,2026-01-15,0.9936
FND006,2025-09-01,0.8346
FND018,2025-08-08,1.3248
FND005,2025-10-17,1.0328
FND006,2026-01-22,0.8125
FND001,2026-06-29,1.4006
FND002,11 Jun 2026,1.2402
FND011,2026-04-23,0.9948
FND009,2026-04-08,1.1998
FND013,2025-11-03,1.3623
FND001,2026-06-02,1.4786
FND017,2025-09-04,1.173
FND008,2025-08-01,3.1193
FND006,2026-04-29,0.7549
FND008,2025-09-15,3.0787
FND008,2026-02-24,3.5228
FND011,2025-11-18,1.0349
FND011,2025-09-26,1.0305
FND011,2025-07-07,1.0213
FND009,2026-04-30,1.2149
FND014,2025-12-04,0.8826
FND003,2026-02-12,1.1689
FND006,2026-02-10,0.7931
FND006,28/08/2025,0.8289
FND007,2025-07-09,1.1129
FND020,2026-04-14,1.6232
FND010,2025/08/22,1.837
FND013,2025-12-26,1.4146
FND017,2025-08-26,1.1994
FND012,2025-10-21,2.4171
FND009,2025-10-15,1.1209
FND009,2025-11-03,1.1311
FND015,2026-04-27,RM 0.9384
FND001,2026-05-08,1.5159
FND014,2025-10-24,0.9626
FND012,2025-07-23,2.4556
fnd020,2025-12-17,1.9891
FND002,2025-11-14,1.2377
FND013,2026-01-08,1.4151
FND020,2025-07-08,1.8747
FND020,2026-06-01,1.5043
FND017,2026-03-10,1.289
